Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
2024-05-20 17:00:00,68190.06,68649.98,68030.77,68331.51,2594.36691,1716227999999,177270000.14360480,96755,1295.26764000,88523232.42561050,0
2024-05-20 18:00:00,68331.51,68766.0,68292.6,68728.41,1729.109,1716231599999,118491312.76509010,80513,787.84065000,53989647.43579260,0
2024-05-20 19:00:00,68728.42,70000.0,68596.0,69999.99,7908.04956,1716235199999,549263073.35732790,301317,4493.53455000,312176150.51986550,0
2024-05-20 20:00:00,70000.0,70421.24,69153.61,69500.0,5989.49478,1716238799999,417694193.44152710,195596,3217.36416000,224387690.21608320,0
2024-05-20 21:00:00,69499.99,69767.43,68905.67,69717.79,3221.36307,1716242399999,223111726.72807710,107819,1586.30594000,109874415.79993480,0
2024-05-20 22:00:00,69717.8,69949.0,69540.0,69590.77,2326.66413,1716245999999,162124143.76852120,82039,1228.55676000,85606713.17698510,0
2024-05-20 23:00:00,69590.77,71515.56,69589.5,71446.62,5834.50959,1716249599999,413916186.43071050,207824,3400.92425000,241144873.94460590,0
2024-05-21 00:00:00,71446.62,71979.0,71125.37,71312.32,4404.43729,1716253199999,314630897.80660100,180450,2322.47483000,165904053.48701220,0
2024-05-21 01:00:00,71312.32,71462.48,70706.0,71089.96,3747.50505,1716256799999,266216348.80974450,164150,1784.48341000,126762780.56116150,0
2024-05-21 02:00:00,71089.96,71426.19,70903.85,71283.8,2981.22858,1716260399999,212040345.72183610,126220,1575.12273000,112029711.73077720,0
2024-05-21 03:00:00,71283.81,71401.68,71136.84,71284.0,1955.21923,1716263999999,139390027.60343270,69500,906.10468000,64594101.25964550,0
2024-05-21 04:00:00,71283.99,71289.89,70834.0,70910.0,1389.72962,1716267599999,98716839.47495530,55427,631.27452000,44835985.58515310,0
2024-05-21 05:00:00,70910.01,71222.0,70826.92,71209.86,1759.43251,1716271199999,124958056.35836260,69085,950.97286000,67545829.83657430,0
2024-05-21 06:00:00,71209.87,71394.2,71096.01,71205.41,1634.49017,1716274799999,116442666.37430310,66254,875.00914000,62333557.22359480,0
2024-05-21 07:00:00,71205.41,71230.13,70878.29,70878.29,1818.18841,1716278399999,129114643.47544900,63490,739.49697000,52517477.89489520,0
2024-05-21 08:00:00,70878.3,71060.0,70839.63,70916.0,1452.44414,1716281999999,103052097.89507820,58756,754.19140000,53509545.56433780,0
2024-05-21 09:00:00,70916.01,71076.65,70880.68,70990.02,1391.38501,1716285599999,98778960.34033830,59504,786.25483000,55817920.04730480,0
2024-05-21 10:00:00,70990.02,71290.0,70960.02,71056.0,1809.08985,1716289199999,128656442.21262740,91820,937.89233000,66699545.47399910,0
2024-05-21 11:00:00,71055.99,71474.92,70980.0,71130.0,2640.16507,1716292799999,188102251.44538270,96859,1486.07332000,105882907.38800920,0
2024-05-21 12:00:00,71130.0,71455.09,71060.0,71349.99,2434.77082,1716296399999,173528709.80382930,80017,1257.52681000,89624073.62625700,0
2024-05-21 13:00:00,71349.99,71349.99,70539.91,70595.92,3352.93221,1716299999999,237884452.50163520,101368,1560.89005000,110732622.77562670,0
2024-05-21 14:00:00,70595.92,70927.48,70187.76,70213.2,2657.66016,1716303599999,187535346.34044330,128706,1196.81800000,84465196.50089940,0
2024-05-21 15:00:00,70213.21,70487.82,69685.01,69826.99,2745.90017,1716307199999,192438490.03237800,173560,1115.87145000,78221810.49726420,0
2024-05-21 16:00:00,69827.0,70263.03,69642.8,69668.03,2707.57475,1716310799999,189375707.60671090,140358,1428.63018000,99946359.48562320,0
2024-05-21 17:00:00,69668.04,69942.72,69550.0,69857.05,2370.32353,1716314399999,165272254.73105020,96003,1328.70099000,92637210.14704840,0
2024-05-21 18:00:00,69857.05,69950.19,69500.0,69829.74,896.31712,1716317999999,62501880.02215410,51408,451.95673000,31516628.21985700,0
2024-05-21 19:00:00,69829.74,69944.4,69162.94,69285.99,1708.59752,1716321599999,118683521.59501880,65021,739.76014000,51396067.10576730,0
2024-05-21 20:00:00,69285.99,69766.66,69240.57,69727.01,1055.03779,1716325199999,73432180.23137480,43042,558.33118000,38851630.35278140,0
2024-05-21 21:00:00,69727.0,69806.12,69460.38,69727.76,638.6635,1716328799999,44465174.01390490,37874,285.19947000,19857360.68591440,0
2024-05-21 22:00:00,69727.75,70222.22,69720.18,70222.22,1279.33239,1716332399999,89564055.50773240,69418,674.74999000,47241121.34540760,0
2024-05-21 23:00:00,70222.21,70377.77,70100.0,70148.34,777.00871,1716335999999,54564419.32926500,49158,338.49310000,23770155.53381070,0
2024-05-22 00:00:00,70148.34,70279.99,70049.99,70120.01,1023.24236,1716339599999,71789373.91306260,40929,463.58153000,32522649.58233550,0
2024-05-22 01:00:00,70120.0,70209.1,70007.73,70159.58,811.91424,1716343199999,56920357.25603850,34208,333.10261000,23351740.52520590,0
2024-05-22 02:00:00,70159.57,70368.6,69922.77,70003.01,1132.34656,1716346799999,79409212.58633380,42606,493.39342000,34603187.35828220,0
2024-05-22 03:00:00,70003.01,70050.0,69822.76,69955.72,744.84482,1716350399999,52092402.30703660,39263,346.74268000,24248512.04922480,0
2024-05-22 04:00:00,69955.72,70000.0,69165.0,69599.98,1368.72361,1716353999999,95182590.97868490,66413,556.15657000,38672881.57553980,0
2024-05-22 05:00:00,69599.97,69923.48,69528.49,69898.12,733.25344,1716357599999,51159129.84410520,39048,374.17763000,26104019.57034610,0
2024-05-22 06:00:00,69898.12,70059.89,69784.47,69854.08,664.56086,1716361199999,46453586.74529040,32313,263.35906000,18411559.18679800,0
2024-05-22 07:00:00,69854.08,69889.07,69587.62,69715.0,795.04273,1716364799999,55457545.10719180,40633,342.93221000,23919767.29708410,0
2024-05-22 08:00:00,69715.0,70200.0,69636.01,70010.27,1162.16801,1716368399999,81328945.71324230,44715,672.05346000,47026195.32066720,0
2024-05-22 09:00:00,70010.26,70087.1,69837.45,69987.44,558.49645,1716371999999,39074902.06577550,32983,248.05874000,17354925.25810230,0
2024-05-22 10:00:00,69987.45,70233.0,69928.05,70190.0,716.52513,1716375599999,50235215.39845630,41151,387.58668000,27174516.21809120,0
2024-05-22 11:00:00,70190.0,70275.14,69736.13,69736.13,901.76594,1716379199999,63162097.72571630,63728,416.44092000,29179325.53010800,0
2024-05-22 12:00:00,69736.14,70093.34,69505.65,69643.88,1403.77741,1716382799999,97969482.31884300,102559,601.67200000,41993515.69833810,0
2024-05-22 13:00:00,69643.88,69892.63,69436.63,69586.87,1317.24639,1716386399999,91759541.10955620,62142,595.53608000,41484288.83417070,0
2024-05-22 14:00:00,69586.88,70180.0,69435.3,70114.63,1967.29937,1716389999999,137370254.54348550,98491,1099.28572000,76775842.10876430,0
2024-05-22 15:00:00,70114.63,70591.0,69922.37,70455.9,1427.109,1716393599999,100288788.72706750,63898,761.74129000,53540442.66595050,0
2024-05-22 16:00:00,70455.89,70666.0,70179.58,70229.88,1054.42271,1716397199999,74208882.02425620,55940,535.15624000,37663653.30049960,0
2024-05-22 17:00:00,70229.87,70459.91,69669.19,69863.52,1661.38521,1716400799999,116343012.25911560,65771,794.80025000,55672691.84545600,0
2024-05-22 18:00:00,69863.52,69901.66,69228.64,69574.6,2501.11282,1716404399999,173873993.96174110,84053,1053.89293000,73263514.09750440,0
2024-05-22 19:00:00,69574.6,69800.91,69453.13,69637.47,1056.97871,1716407999999,73571621.06197850,44520,539.72216000,37568945.22651240,0
2024-05-22 20:00:00,69637.48,69976.0,69397.25,69442.01,1467.75371,1716411599999,102285404.92896880,72436,738.26579000,51458718.47293030,0
2024-05-22 21:00:00,69442.02,69665.61,68842.19,69497.77,1531.11044,1716415199999,106065328.01852830,75061,724.47669000,50200587.31208470,0
2024-05-22 22:00:00,69497.77,69550.0,69054.01,69141.28,953.47919,1716418799999,66021018.36994500,72081,435.81318000,30176111.14663700,0
2024-05-22 23:00:00,69141.28,69233.69,69023.56,69166.62,718.62115,1716422399999,49678125.33879450,57031,346.83947000,23976703.72984260,0
2024-05-23 00:00:00,69166.62,69621.51,69166.61,69499.81,859.87459,1716425999999,59710994.87484900,45264,461.53528000,32044027.07022860,0
2024-05-23 01:00:00,69499.81,69626.87,69260.15,69483.16,601.81364,1716429599999,41816080.44922190,35788,321.18272000,22317506.29619280,0
2024-05-23 02:00:00,69483.15,69562.0,69362.62,69505.86,441.81983,1716433199999,30700185.44614210,23218,209.51272000,14557610.95074260,0
2024-05-23 03:00:00,69505.85,69524.86,69311.76,69446.14,615.56921,1716436799999,42733220.21301930,31355,257.00668000,17841003.39953030,0
2024-05-23 04:00:00,69446.14,69590.0,69422.2,69550.01,663.29267,1716440399999,46091741.41091510,32776,240.22184000,16694727.21144160,0
2024-05-23 05:00:00,69550.0,69562.04,69347.17,69478.89,540.94978,1716443999999,37558229.78802080,35504,277.51799000,19267251.21609220,0
2024-05-23 06:00:00,69478.89,69675.0,69382.73,69561.4,605.32347,1716447599999,42069197.98942280,38082,322.01708000,22383192.15313660,0
2024-05-23 07:00:00,69561.4,69862.44,69470.0,69734.04,831.73333,1716451199999,57946573.64552970,45786,426.14455000,29691524.20069660,0
2024-05-23 08:00:00,69734.05,69849.94,69577.86,69687.99,628.7134,1716454799999,43819394.24567340,38595,278.80312000,19435038.19887170,0
2024-05-23 09:00:00,69687.99,69830.0,69580.9,69645.06,786.18312,1716458399999,54821839.03293420,49289,343.14071000,23926751.99631120,0
2024-05-23 10:00:00,69645.05,69794.92,69520.02,69537.21,713.54288,1716461999999,49732341.66553290,43193,263.95686000,18396140.37733190,0
2024-05-23 11:00:00,69537.22,70061.0,69537.21,69982.72,1592.64329,1716465599999,111293875.35713200,94984,860.08315000,60110026.56021790,0
2024-05-23 12:00:00,69982.72,70096.12,68946.17,69428.53,2387.11342,1716469199999,166279407.45627980,132294,1202.65639000,83792806.18671750,0
2024-05-23 13:00:00,69428.53,69558.07,67716.42,68036.14,5195.5074,1716472799999,356461985.49108420,213524,2377.56186000,163116256.63869120,0
2024-05-23 14:00:00,68036.14,68345.39,67610.95,67748.63,3287.23359,1716476399999,223460156.35919600,118784,1676.53282000,113986333.56033060,0
2024-05-23 15:00:00,67748.62,68313.79,67709.84,68076.0,1910.00664,1716479999999,130086609.59067640,82773,1023.00982000,69668370.77301010,0
2024-05-23 16:00:00,68075.99,68167.97,67799.3,67822.78,1012.38695,1716483599999,68817162.60702220,51489,511.63975000,34781253.33526060,0
2024-05-23 17:00:00,67822.78,68119.26,67618.98,67639.25,1108.81623,1716487199999,75264356.33208560,51355,550.83628000,37395830.18256880,0
2024-05-23 18:00:00,67639.25,67684.36,66764.7,67393.06,3242.57711,1716490799999,217867315.73965860,125567,1507.68869000,101284721.54473570,0
2024-05-23 19:00:00,67393.05,67690.0,67110.18,67199.98,1507.43481,1716494399999,101608030.41124350,60265,736.62327000,49661000.00433520,0
2024-05-23 20:00:00,67199.98,67952.39,66312.16,67802.89,4844.87833,1716497999999,324964294.10325110,184151,2403.08964000,161273716.46473130,0
2024-05-23 21:00:00,67802.89,68365.81,66958.4,67992.77,5227.80843,1716501599999,354469393.51338610,216045,2593.55731000,175884705.19447280,0
2024-05-23 22:00:00,67992.78,67999.98,67540.0,67686.47,935.26003,1716505199999,63331003.46905060,40498,436.79246000,29577039.37478960,0
2024-05-23 23:00:00,67686.48,67994.1,67480.0,67969.65,972.69159,1716508799999,65886871.59727510,37276,510.04020000,34553259.69092850,0
2024-05-24 00:00:00,67969.66,68000.0,67628.01,67852.0,1148.17033,1716512399999,77889438.40085710,41117,504.62549000,34235398.28720220,0
2024-05-24 01:00:00,67851.99,67852.0,67657.55,67742.01,587.94989,1716515999999,39837306.00005830,31264,322.34251000,21841018.54525730,0
2024-05-24 02:00:00,67742.01,68000.95,67634.15,67978.37,868.04952,1716519599999,58850529.69763590,40377,511.47081000,34675681.00117250,0
2024-05-24 03:00:00,67978.38,68017.56,67822.05,67891.83,923.24161,1716523199999,62714307.74298820,35056,551.17220000,37439769.97757450,0
2024-05-24 04:00:00,67891.83,67922.79,67651.04,67708.23,968.40971,1716526799999,65621920.17302130,44522,515.18873000,34908266.67132420,0
2024-05-24 05:00:00,67708.23,67708.23,67080.99,67299.99,1412.81067,1716530399999,95161373.31779940,65122,699.90351000,47133496.59588400,0
2024-05-24 06:00:00,67299.99,67603.6,66816.21,66887.01,2121.9338,1716533999999,142619183.83521310,84256,937.66359000,63042870.86624390,0
2024-05-24 07:00:00,66887.01,67311.54,66828.23,67155.93,1407.32671,1716537599999,94357234.39908520,54628,789.63237000,52938580.97922690,0
2024-05-24 08:00:00,67155.93,67228.84,66600.12,67190.15,1338.28785,1716541199999,89638753.55914850,66145,690.12622000,46240508.38931980,0
2024-05-24 09:00:00,67190.15,67449.36,67039.52,67375.26,855.22355,1716544799999,57499473.03896390,39950,507.17593000,34102978.93101650,0
2024-05-24 10:00:00,67375.25,67523.78,67311.12,67353.43,586.83531,1716548399999,39559213.55723710,29321,303.54949000,20464893.79643940,0
2024-05-24 11:00:00,67353.43,67472.89,67277.58,67349.99,702.98193,1716551999999,47361756.83292380,41628,288.89521000,19465738.33671920,0
2024-05-24 12:00:00,67350.0,67571.81,67343.0,67490.0,742.5684,1716555599999,50091483.18023030,35953,326.52034000,22025976.52584610,0
2024-05-24 13:00:00,67490.0,67607.0,66921.97,67077.12,2224.97911,1716559199999,149698755.05920300,72529,1113.20185000,74900522.11415020,0
2024-05-24 14:00:00,67077.12,68031.62,67000.0,67869.48,2203.5663,1716562799999,149098463.53559270,84638,1159.39513000,78472081.80187900,0
2024-05-24 15:00:00,67869.49,68420.0,67869.48,68326.46,2033.08888,1716566399999,138726868.56716400,78299,1054.29286000,71936008.55409390,0
2024-05-24 16:00:00,68326.46,68473.85,67924.39,68394.33,1656.06613,1716569999999,112955320.88745570,64895,819.33207000,55887270.27034480,0
2024-05-24 17:00:00,68394.32,68931.31,68394.32,68919.02,1870.85195,1716573599999,128415369.47345680,63657,1065.24996000,73119435.00444700,0
2024-05-24 18:00:00,68919.02,69220.0,68840.0,68970.43,1735.97362,1716577199999,119837354.91142620,56414,948.13516000,65452415.63625960,0
2024-05-24 19:00:00,68970.43,69250.0,68738.33,69115.98,861.38775,1716580799999,59383232.30717190,36611,440.64020000,30380750.18119080,0
2024-05-24 20:00:00,69115.98,69214.0,68836.96,68836.96,700.24049,1716584399999,48329277.23563180,31966,276.53837000,19087053.60881650,0
2024-05-24 21:00:00,68836.96,68995.77,68800.0,68876.0,401.77374,1716587999999,27673894.53702440,23815,197.10018000,13576117.53203050,0
2024-05-24 22:00:00,68875.99,68876.0,68674.39,68787.99,320.29512,1716591599999,22029237.99432090,20961,153.66984000,10569185.28028350,0
2024-05-24 23:00:00,68788.0,68788.0,68524.94,68549.99,423.82427,1716595199999,29088948.47199170,22783,168.47687000,11561335.80905340,0
2024-05-25 00:00:00,68549.99,68679.48,68500.0,68530.89,353.66198,1716598799999,24259897.86395070,22783,176.81133000,12129520.32792340,0
2024-05-25 01:00:00,68530.88,68700.38,68530.88,68613.46,366.55813,1716602399999,25162150.69437150,22747,189.64649000,13016853.83587050,0
2024-05-25 02:00:00,68613.45,68830.0,68606.1,68817.22,381.53499,1716605999999,26216562.40368050,24130,195.00636000,13398372.56973740,0
2024-05-25 03:00:00,68817.22,68910.0,68652.59,68757.85,539.87073,1716609599999,37115010.70551560,25894,273.21830000,18786679.35864540,0
2024-05-25 04:00:00,68757.84,68831.88,68688.0,68784.37,458.7946,1716613199999,31549758.49941270,31519,242.63961000,16686441.21359280,0
2024-05-25 05:00:00,68784.37,68808.0,68696.0,68718.21,260.60587,1716616799999,17917448.99945270,25658,119.28908000,8201690.49815000,0
2024-05-25 06:00:00,68718.21,68746.4,68615.56,68660.4,373.11777,1716620399999,25624431.15120240,22650,190.74728000,13098509.18470360,0
2024-05-25 07:00:00,68660.39,68811.89,68639.69,68753.92,326.34283,1716623999999,22426553.05670710,24335,177.44876000,12194141.01198450,0
2024-05-25 08:00:00,68753.93,69059.35,68749.2,68876.69,621.21878,1716627599999,42802489.95265720,36440,327.60641000,22575086.32474380,0
2024-05-25 09:00:00,68876.69,69156.28,68850.0,69095.27,540.31615,1716631199999,37306758.60769340,35798,274.94887000,18985658.25960730,0
2024-05-25 10:00:00,69095.27,69453.57,69025.87,69387.99,768.8976,1716634799999,53239448.67324420,38152,435.56612000,30164797.46902880,0
2024-05-25 11:00:00,69388.0,69610.0,69104.67,69104.67,1143.62136,1716638399999,79388785.62445910,61768,501.81438000,34847642.33403510,0
2024-05-25 12:00:00,69104.68,69299.99,69018.56,69116.3,899.32763,1716641999999,62183152.28502090,43982,381.90059000,26410348.68568820,0
2024-05-25 13:00:00,69116.31,69240.77,68882.43,69025.98,1120.61802,1716645599999,77429844.15975830,44344,585.85506000,40495539.31533730,0
2024-05-25 14:00:00,69025.99,69088.67,68958.0,69021.65,634.18253,1716649199999,43777584.05877130,27910,329.07547000,22716455.66843680,0
2024-05-25 15:00:00,69021.65,69212.58,68847.65,68930.4,707.55312,1716652799999,48879327.42230640,35924,283.92233000,19618124.57615010,0
2024-05-25 16:00:00,68930.39,69044.0,68849.5,68936.62,490.68142,1716656399999,33831280.29450850,30612,194.18789000,13388476.19729600,0
2024-05-25 17:00:00,68936.61,69100.0,68925.0,69065.14,335.57693,1716659999999,23155128.38201580,25084,144.31504000,9957757.97133910,0
2024-05-25 18:00:00,69065.15,69234.0,69065.14,69213.2,373.59442,1716663599999,25840510.66759320,22844,166.69664000,11529708.95674000,0
2024-05-25 19:00:00,69213.2,69266.66,69115.94,69155.32,260.44168,1716667199999,18016346.32979070,20321,99.09135000,6855290.45027290,0
2024-05-25 20:00:00,69155.32,69221.39,69071.47,69100.01,228.03497,1716670799999,15764905.54854450,21106,102.77652000,7105556.20662140,0
2024-05-25 21:00:00,69100.0,69170.72,69050.01,69139.01,232.82685,1716674399999,16091131.15461230,17712,91.39175000,6316022.15521290,0
2024-05-25 22:00:00,69139.02,69159.54,69050.95,69129.0,237.31364,1716677999999,16400003.70492620,17453,115.51176000,7982538.29905640,0
2024-05-25 23:00:00,69128.99,69356.6,69128.99,69290.57,475.70218,1716681599999,32961278.74370090,24637,252.49252000,17493651.79930550,0
2024-05-26 00:00:00,69290.56,69319.31,69151.5,69156.0,318.21323,1716685199999,22026816.22187800,20204,184.00728000,12736934.72508450,0
2024-05-26 01:00:00,69156.01,69256.09,69156.0,69161.44,244.61402,1716688799999,16925469.12967980,18666,130.58250000,9035570.98970010,0
2024-05-26 02:00:00,69161.44,69176.91,68808.37,68904.01,573.34301,1716692399999,39542260.16695260,30765,239.75071000,16533845.53374990,0
2024-05-26 03:00:00,68904.0,69137.84,68880.6,69073.62,467.99134,1716695999999,32299370.73279760,26841,277.43403000,19146518.29179930,0
2024-05-26 04:00:00,69073.62,69073.62,68936.21,68974.0,270.48984,1716699599999,18661428.63130560,21687,120.61304000,8320341.82025730,0
2024-05-26 05:00:00,68973.99,69139.6,68928.22,69139.6,219.5414,1716703199999,15151316.45188680,17326,110.43041000,7622394.54646070,0
2024-05-26 06:00:00,69139.59,69184.0,69052.0,69105.63,273.93522,1716706799999,18934034.40010720,20849,132.35456000,9148273.07805010,0
2024-05-26 07:00:00,69105.64,69435.36,69101.63,69340.15,620.9956,1716710399999,43015337.69849850,36567,342.48373000,23721900.77477620,0
2024-05-26 08:00:00,69340.16,69562.23,69063.13,69160.33,844.03291,1716713999999,58500142.05957350,37883,427.92662000,29669365.82542670,0
2024-05-26 09:00:00,69160.32,69254.0,68974.55,69086.54,540.21484,1716717599999,37331277.58301140,27633,241.23540000,16670975.02529870,0
2024-05-26 10:00:00,69086.54,69222.93,69086.54,69222.92,504.80601,1716721199999,34905511.81751370,24944,311.30405000,21525846.67374750,0
2024-05-26 11:00:00,69222.93,69229.92,69054.1,69134.91,542.28481,1716724799999,37498731.51840810,36342,214.16073000,14809475.72802700,0
2024-05-26 12:00:00,69134.91,69146.92,68951.0,68993.22,497.24308,1716728399999,34328185.48178550,27493,214.02652000,14775040.32082470,0
2024-05-26 13:00:00,68993.21,69136.15,68950.0,69136.14,376.78122,1716731999999,26004074.05849840,29847,185.35933000,12793245.33079570,0
2024-05-26 14:00:00,69136.15,69312.3,69042.26,69287.12,685.92369,1716735599999,47463798.59102680,36723,428.12431000,29625629.66652090,0
2024-05-26 15:00:00,69287.11,69399.0,68668.6,68847.99,1131.13166,1716739199999,78066114.31906850,60525,503.57715000,34767260.51444260,0
2024-05-26 16:00:00,68847.98,68973.15,68692.11,68808.62,833.6022,1716742799999,57402300.81839460,49711,449.40553000,30948984.38590690,0
2024-05-26 17:00:00,68808.61,68906.96,68731.36,68778.14,418.50179,1716746399999,28803462.67477280,34878,180.77680000,12442247.76245300,0
2024-05-26 18:00:00,68778.14,68842.8,68717.61,68800.16,364.30568,1716749999999,25053133.74932380,29263,197.44706000,13578330.71902350,0
2024-05-26 19:00:00,68800.15,68916.22,68800.15,68903.54,240.0154,1716753599999,16531854.63531180,21722,120.85622000,8324230.64225390,0
2024-05-26 20:00:00,68903.53,68911.56,68720.66,68720.84,177.26876,1716757199999,12194751.76154480,17697,73.90509000,5083605.60845960,0
2024-05-26 21:00:00,68720.85,68720.85,68128.01,68518.02,873.47041,1716760799999,59796591.23317260,46904,415.17280000,28412644.54243550,0
2024-05-26 22:00:00,68518.02,68700.65,68464.0,68560.0,369.81244,1716764399999,25369794.47664060,24169,197.75433000,13565621.87765630,0
2024-05-26 23:00:00,68560.01,68569.88,68344.0,68507.67,483.59941,1716767999999,33109120.77973680,24210,235.93263000,16152794.16294180,0
2024-05-27 00:00:00,68507.67,68821.72,68481.31,68821.71,491.97295,1716771599999,33764446.23212450,26925,244.50249000,16783910.66380900,0
2024-05-27 01:00:00,68821.72,69298.0,68740.75,69074.01,742.66616,1716775199999,51287152.44714330,39965,422.20846000,29147867.52097290,0
2024-05-27 02:00:00,69074.02,69288.44,69020.49,69111.35,756.96511,1716778799999,52347220.48463770,35604,441.23946000,30513010.34445090,0
2024-05-27 03:00:00,69111.34,69212.0,68826.91,68873.43,1083.4831,1716782399999,74768424.15087430,52400,385.32060000,26588453.74843330,0
2024-05-27 04:00:00,68873.43,68901.74,68764.71,68770.01,470.5087,1716785999999,32387848.66097960,48072,257.73159000,17741520.73364090,0
2024-05-27 05:00:00,68770.0,68784.4,68321.95,68524.61,845.39332,1716789599999,57964347.38833680,45315,396.61510000,27191681.12424450,0
2024-05-27 06:00:00,68524.6,68621.54,68393.23,68393.23,600.6975,1716793199999,41155259.05435380,29447,274.20672000,18788315.14842860,0
2024-05-27 07:00:00,68393.23,68721.02,68341.84,68643.36,676.48477,1716796799999,46374519.67421720,33758,407.23554000,27916711.56451570,0
2024-05-27 08:00:00,68643.36,68944.2,68521.52,68624.0,825.51086,1716800399999,56743450.91187720,74752,410.82012000,28237729.06321200,0
2024-05-27 09:00:00,68624.01,68660.09,68430.95,68595.37,640.74484,1716803999999,43934695.56541600,32691,317.61407000,21777160.11389920,0
2024-05-27 10:00:00,68595.36,68598.48,68422.08,68577.79,606.70178,1716807599999,41568364.87742890,31249,291.91169000,20000869.54523550,0
2024-05-27 11:00:00,68577.79,68679.8,68250.0,68434.26,863.90991,1716811199999,59139747.58580280,40362,382.54650000,26187931.67265660,0
2024-05-27 12:00:00,68434.26,68643.25,68384.0,68621.42,656.97356,1716814799999,45021131.83577420,34843,335.57922000,22994833.71681980,0
2024-05-27 13:00:00,68621.43,69045.8,68601.3,68919.24,1108.96194,1716818399999,76368707.67765880,57002,634.15759000,43671517.81570080,0
2024-05-27 14:00:00,68919.24,69500.0,68828.8,69500.0,1583.09764,1716821999999,109530088.48543740,80910,894.43795000,61890483.86766830,0
2024-05-27 15:00:00,69500.0,70520.3,69499.99,70373.85,3706.80203,1716825599999,259726553.34196110,165960,2159.86574000,151343975.36045560,0
2024-05-27 16:00:00,70373.86,70687.56,70153.45,70161.22,1957.31729,1716829199999,137851088.60252380,89819,823.14359000,57987840.59347420,0
2024-05-27 17:00:00,70161.21,70350.0,70029.93,70184.01,867.16975,1716832799999,60885097.30787240,42777,422.65099000,29673462.43128560,0
2024-05-27 18:00:00,70184.0,70250.0,69882.11,69985.5,702.39215,1716836399999,49220112.11530050,36449,314.82844000,22062846.36578260,0
2024-05-27 19:00:00,69985.49,70113.35,69069.0,69260.01,1481.88431,1716839999999,103063986.30355070,81411,617.84533000,42973378.04116010,0
2024-05-27 20:00:00,69260.02,69724.21,69177.01,69660.01,863.5198,1716843599999,60038493.90889100,47307,459.51489000,31950395.15310560,0
2024-05-27 21:00:00,69660.0,69887.9,69589.99,69805.0,433.49108,1716847199999,30213643.70225820,35000,256.87268000,17905176.76784960,0
2024-05-27 22:00:00,69805.01,69805.01,69555.81,69591.58,535.38641,1716850799999,37290547.99947870,27726,238.49206000,16611256.96854660,0
2024-05-27 23:00:00,69591.59,69591.59,69324.0,69436.43,634.89241,1716854399999,44077269.52350390,29597,320.28092000,22231959.93228940,0
2024-05-28 00:00:00,69436.43,69472.99,69100.0,69377.41,860.35307,1716857999999,59608433.02430270,41673,372.38312000,25806347.89466450,0
2024-05-28 01:00:00,69377.4,69591.81,68515.86,68614.11,1600.29629,1716861599999,110354648.01173710,82184,637.78674000,44009634.57214610,0
2024-05-28 02:00:00,68614.11,68842.36,68420.03,68680.0,1772.01557,1716865199999,121631729.77341990,91221,754.02989000,51758656.39716080,0
2024-05-28 03:00:00,68680.01,68738.48,67753.0,68050.3,2602.45943,1716868799999,177439666.35589320,111638,984.93793000,67138051.30132350,0
2024-05-28 04:00:00,68050.3,68134.0,67486.65,67797.29,1618.34011,1716872399999,109674856.41154960,79619,567.12657000,38428440.46043700,0
2024-05-28 05:00:00,67797.28,68049.67,67660.0,68049.67,1062.16889,1716875999999,72062866.01035090,46540,529.67435000,35940709.71724580,0
2024-05-28 06:00:00,68049.67,68093.49,67787.0,67972.8,913.59384,1716879599999,62075643.47231690,42334,478.88620000,32538529.30351670,0
2024-05-28 07:00:00,67972.79,68030.0,67658.24,67694.0,1330.15183,1716883199999,90204623.30297490,41686,648.33385000,43964288.88830040,0
2024-05-28 08:00:00,67694.01,68250.0,67582.13,68159.99,1523.11012,1716886799999,103483921.33689220,49541,859.32198000,58398232.86839560,0
2024-05-28 09:00:00,68160.0,68523.99,68024.57,68336.24,1328.74691,1716890399999,90693216.21783680,48799,752.97307000,51406898.75186990,0
2024-05-28 10:00:00,68336.24,68902.71,68249.99,68592.01,1934.61955,1716893999999,132796461.19537380,69265,1001.85412000,68757347.73074730,0
2024-05-28 11:00:00,68592.01,68665.59,68265.01,68389.87,966.81283,1716897599999,66184386.12657210,46849,387.79587000,26549939.13429500,0
2024-05-28 12:00:00,68389.87,68559.99,68154.21,68208.63,1003.80695,1716901199999,68619509.32705020,45104,454.34135000,31057472.52298730,0
2024-05-28 13:00:00,68208.64,68478.45,67659.93,67792.0,2595.00122,1716904799999,176578718.54660490,95247,1275.94852000,86852396.16312080,0
2024-05-28 14:00:00,67792.0,68253.99,67529.62,67969.0,2270.1691,1716908399999,154223211.17871660,96478,1159.66250000,78783895.18347000,0
2024-05-28 15:00:00,67968.99,68460.53,67728.78,68374.08,1446.85793,1716911999999,98536889.60494160,67454,815.61941000,55545154.37329700,0
2024-05-28 16:00:00,68374.08,68457.19,67713.02,67713.22,1367.22082,1716915599999,92966231.80871620,84059,628.29118000,42703397.28761310,0
2024-05-28 17:00:00,67713.22,68159.54,67640.46,67782.67,1142.86777,1716919199999,77628423.59317850,59680,621.09454000,42199998.53729150,0
2024-05-28 18:00:00,67782.68,67992.78,67277.91,67879.43,1577.52247,1716922799999,106662800.54486850,84792,777.56005000,52587739.14261660,0
